,data,time,real_time,hour,price_date,str_price_date,all_return,c_return,10_days_std,10_days_mean,10_days_std_year,10_days_sharp_ratio
16,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '8442', 'reason': '', 'change_rate': 1.19, 'change_rate_new': 0.011899999999999999, 'open': 41.5, 'close': 42.4, 'change_rate_today': 0.021686746987951772, 'name': '威宏-KY'}, {'id': '1312A', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 30.1, 'close': 30.1, 'change_rate_today': 0.0, 'name': '國喬特'}, {'id': '3005', 'reason': '', 'change_rate': 0.35, 'change_rate_new': 0.0034999999999999996, 'open': 43.4, 'close': 43.3, 'change_rate_today': -0.002304147465437821, 'name': '神基'}, {'id': '4304', 'reason': '', 'change_rate': -9.83, 'change_rate_new': -0.0983, 'open': 5.28, 'close': 4.77, 'change_rate_today': -0.09659090909090921, 'name': '勝昱'}, {'id': '4953', 'reason': '', 'change_rate': 3.22, 'change_rate_new': 0.0322, 'open': 84.9, 'close': 86.6, 'change_rate_today': 0.02002355712603049, 'name': '緯軟'}, {'id': '6144', 'reason': '', 'change_rate': -1.21, 'change_rate_new': -0.0121, 'open': 5.53, 'close': 5.72, 'change_rate_today': 0.034358047016274776, 'name': '得利影'}]}]",2020-08-12 12:01:48.399,2020-08-12 20:01:48.399,20,2020-08-13,2020-08-13,-0.003804450904348333,0.32885627308391485,,,,
17,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '8442', 'reason': '', 'change_rate': 9.32, 'change_rate_new': 0.0932, 'open': 41.5, 'close': 46.35, 'change_rate_today': 0.11686746987951811, 'name': '威宏-KY'}, {'id': '1507', 'reason': '', 'change_rate': -0.35, 'change_rate_new': -0.0034999999999999996, 'open': 56, 'close': 56.2, 'change_rate_today': 0.003571428571428622, 'name': '永大'}, {'id': '2890', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 10.95, 'close': 11, 'change_rate_today': 0.004566210045662165, 'name': '永豐金'}, {'id': '3005', 'reason': '', 'change_rate': 1.62, 'change_rate_new': 0.016200000000000003, 'open': 43.4, 'close': 44, 'change_rate_today': 0.013824884792626762, 'name': '神基'}, {'id': '3057', 'reason': '', 'change_rate': 9.91, 'change_rate_new': 0.09910000000000001, 'open': 5.88, 'close': 5.88, 'change_rate_today': 0.0, 'name': '喬鼎'}, {'id': '3512', 'reason': '', 'change_rate': 0.17, 'change_rate_new': 0.0017000000000000001, 'open': 30, 'close': 29.75, 'change_rate_today': -0.008333333333333333, 'name': '皇龍'}, {'id': '9950', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 9.1, 'close': 9.38, 'change_rate_today': 0.030769230769230896, 'name': '萬國通'}]}]",2020-08-13 12:01:45.541,2020-08-13 20:01:45.541,20,2020-08-14,2020-08-14,0.023037984389304742,0.3594704431588518,,,,
18,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '8442', 'reason': '', 'change_rate': -0.43, 'change_rate_new': -0.0043, 'open': 41.5, 'close': 46.15, 'change_rate_today': 0.1120481927710843, 'name': '威宏-KY'}, {'id': '2020', 'reason': '', 'change_rate': 0.63, 'change_rate_new': 0.0063, 'open': 15.95, 'close': 16.05, 'change_rate_today': 0.006269592476489117, 'name': '美亞'}, {'id': '4139', 'reason': '', 'change_rate': 3.13, 'change_rate_new': 0.0313, 'open': 51.4, 'close': 52.7, 'change_rate_today': 0.025291828793774403, 'name': '馬光-KY'}, {'id': '5438', 'reason': '', 'change_rate': 0.85, 'change_rate_new': 0.0085, 'open': 11.9, 'close': 11.9, 'change_rate_today': 0.0, 'name': '東友'}, {'id': '5514', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 18.95, 'close': 19, 'change_rate_today': 0.002638522427440671, 'name': '三豐'}, {'id': '1593', 'reason': '', 'change_rate': -0.51, 'change_rate_new': -0.0051, 'open': 59.5, 'close': 58.2, 'change_rate_today': -0.021848739495798273, 'name': '祺驊'}, {'id': '8492', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 13.95, 'close': 13.8, 'change_rate_today': -0.01075268817204291, 'name': '兔將'}, {'id': '6682', 'reason': '', 'change_rate': -0.76, 'change_rate_new': -0.0076, 'open': 6.56, 'close': 6.42, 'change_rate_today': -0.0213414634146341, 'name': '碩鑽材料'}]}]",2020-08-14 12:01:47.159,2020-08-14 20:01:47.159,20,2020-08-17,2020-08-17,0.011538155673289151,0.37515622476525395,,,,
19,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '1217', 'reason': '', 'change_rate': -0.92, 'change_rate_new': -0.0092, 'open': 7.61, 'close': 7.51, 'change_rate_today': -0.013140604467805588, 'name': '愛之味'}, {'id': '1464', 'reason': '', 'change_rate': -1.56, 'change_rate_new': -0.015600000000000001, 'open': 19.65, 'close': 18.95, 'change_rate_today': -0.03562340966921116, 'name': '得力'}, {'id': '1507', 'reason': '', 'change_rate': 1.06, 'change_rate_new': 0.0106, 'open': 56.7, 'close': 57.2, 'change_rate_today': 0.008818342151675485, 'name': '永大'}, {'id': '1603', 'reason': '', 'change_rate': 0.85, 'change_rate_new': 0.0085, 'open': 29.5, 'close': 29.75, 'change_rate_today': 0.00847457627118644, 'name': '華電'}, {'id': '2236', 'reason': '', 'change_rate': -0.59, 'change_rate_new': -0.0059, 'open': 17, 'close': 16.9, 'change_rate_today': -0.005882352941176554, 'name': '百達-KY'}, {'id': '2634', 'reason': '', 'change_rate': -1.06, 'change_rate_new': -0.0106, 'open': 28.55, 'close': 28.1, 'change_rate_today': -0.015761821366024494, 'name': '漢翔'}, {'id': '2816', 'reason': '', 'change_rate': -0.81, 'change_rate_new': -0.008100000000000001, 'open': 18.55, 'close': 18.45, 'change_rate_today': -0.005390835579514901, 'name': '旺旺保'}, {'id': '3310', 'reason': '', 'change_rate': 0.9, 'change_rate_new': 0.009000000000000001, 'open': 27.9, 'close': 27.9, 'change_rate_today': 0.0, 'name': '佳穎'}, {'id': '3511', 'reason': '', 'change_rate': -0.4, 'change_rate_new': -0.004, 'open': 24.95, 'close': 24.8, 'change_rate_today': -0.006012024048096136, 'name': '矽瑪'}, {'id': '4139', 'reason': '', 'change_rate': 3.8, 'change_rate_new': 0.038, 'open': 51.4, 'close': 54.7, 'change_rate_today': 0.06420233463035029, 'name': '馬光-KY'}, {'id': '4163', 'reason': '', 'change_rate': 0.41, 'change_rate_new': 0.0040999999999999995, 'open': 121, 'close': 122.5, 'change_rate_today': 0.012396694214876033, 'name': '鐿鈦'}, {'id': '4707', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 11.35, 'close': 11.3, 'change_rate_today': -0.004405286343612241, 'name': '磐亞'}, {'id': '4711', 'reason': '', 'change_rate': 1.48, 'change_rate_new': 0.0148, 'open': 13.5, 'close': 13.7, 'change_rate_today': 0.014814814814814762, 'name': '永純'}, {'id': '5009', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 15.85, 'close': 15.8, 'change_rate_today': -0.0031545741324920462, 'name': '榮剛'}, {'id': '5438', 'reason': '', 'change_rate': -0.84, 'change_rate_new': -0.0084, 'open': 11.9, 'close': 11.8, 'change_rate_today': -0.008403361344537785, 'name': '東友'}, {'id': '5514', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 18.95, 'close': 19, 'change_rate_today': 0.002638522427440671, 'name': '三豐'}, {'id': '8424', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 50.1, 'close': 50.1, 'change_rate_today': 0.0, 'name': '惠普'}, {'id': '8929', 'reason': '', 'change_rate': -0.38, 'change_rate_new': -0.0038, 'open': 26.5, 'close': 25.9, 'change_rate_today': -0.022641509433962318, 'name': '富堡'}, {'id': '3659', 'reason': '', 'change_rate': 0.7, 'change_rate_new': 0.006999999999999999, 'open': 12.86, 'close': 13.05, 'change_rate_today': 0.014774494556765263, 'name': '百辰'}, {'id': '6538', 'reason': '', 'change_rate': 0.88, 'change_rate_new': 0.0088, 'open': 231, 'close': 230, 'change_rate_today': -0.004329004329004329, 'name': '倉和'}]}]",2020-08-17 12:01:47.013,2020-08-17 20:01:47.013,20,2020-08-18,2020-08-18,6.874977058356911e-05,0.3752507664402232,,,,
20,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '6497', 'reason': '', 'change_rate': 1.2, 'change_rate_new': 0.012, 'open': 5.8, 'close': 5.9, 'change_rate_today': 0.01724137931034492, 'name': '亞獅康-KY'}, {'id': '1436', 'reason': '', 'change_rate': -0.27, 'change_rate_new': -0.0027, 'open': 37.55, 'close': 37.25, 'change_rate_today': -0.007989347536617768, 'name': '華友聯'}, {'id': '1507', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 56.7, 'close': 57.2, 'change_rate_today': 0.008818342151675485, 'name': '永大'}, {'id': '1531', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 11.25, 'close': 11.05, 'change_rate_today': -0.017777777777777715, 'name': '高林股'}, {'id': '1702', 'reason': '', 'change_rate': -0.81, 'change_rate_new': -0.008100000000000001, 'open': 43.45, 'close': 42.9, 'change_rate_today': -0.012658227848101363, 'name': '南僑'}, {'id': '2231', 'reason': '', 'change_rate': 0.72, 'change_rate_new': 0.0072, 'open': 138.5, 'close': 139.5, 'change_rate_today': 0.007220216606498195, 'name': '為升'}, {'id': '2412', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 109.5, 'close': 109, 'change_rate_today': -0.0045662100456621, 'name': '中華電'}, {'id': '2466', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 28.8, 'close': 28.95, 'change_rate_today': 0.005208333333333284, 'name': '冠西電'}, {'id': '3310', 'reason': '', 'change_rate': 0.36, 'change_rate_new': 0.0036, 'open': 27.9, 'close': 28, 'change_rate_today': 0.0035842293906810548, 'name': '佳穎'}, {'id': '3522', 'reason': '', 'change_rate': -1.28, 'change_rate_new': -0.0128, 'open': 12.4, 'close': 11.6, 'change_rate_today': -0.06451612903225812, 'name': '御頂'}, {'id': '4402', 'reason': '', 'change_rate': 1.82, 'change_rate_new': 0.0182, 'open': 5.75, 'close': 5.6, 'change_rate_today': -0.02608695652173919, 'name': '福大'}, {'id': '4747', 'reason': '', 'change_rate': -1.01, 'change_rate_new': -0.0101, 'open': 39.6, 'close': 39.2, 'change_rate_today': -0.010101010101010065, 'name': '強生'}, {'id': '8047', 'reason': '', 'change_rate': -0.5, 'change_rate_new': -0.005, 'open': 9.98, 'close': 9.95, 'change_rate_today': -0.00300601202404821, 'name': '星雲'}, {'id': '8071', 'reason': '', 'change_rate': 1.2, 'change_rate_new': 0.012, 'open': 12.5, 'close': 12.6, 'change_rate_today': 0.007999999999999972, 'name': '能率網通'}, {'id': '8080', 'reason': '', 'change_rate': -0.31, 'change_rate_new': -0.0031, 'open': 3.17, 'close': 3.18, 'change_rate_today': 0.0031545741324921863, 'name': '永利聯合'}, {'id': '9950', 'reason': '', 'change_rate': 0.54, 'change_rate_new': 0.0054, 'open': 9.3, 'close': 9.3, 'change_rate_today': 0.0, 'name': '萬國通'}, {'id': '8930', 'reason': '', 'change_rate': 0.45, 'change_rate_new': 0.0045000000000000005, 'open': 11.2, 'close': 11.2, 'change_rate_today': 0.0, 'name': '青鋼'}, {'id': '3543', 'reason': '', 'change_rate': -1.42, 'change_rate_new': -0.014199999999999999, 'open': 17.75, 'close': 17.4, 'change_rate_today': -0.01971830985915501, 'name': '州巧'}, {'id': '4546', 'reason': '', 'change_rate': 9.41, 'change_rate_new': 0.0941, 'open': 64.61, 'close': 67.6, 'change_rate_today': 0.04627766599597578, 'name': '長亨'}, {'id': '6538', 'reason': '', 'change_rate': 3.7, 'change_rate_new': 0.037000000000000005, 'open': 231, 'close': 238.5, 'change_rate_today': 0.032467532467532464, 'name': '倉和'}, {'id': '4190', 'reason': '', 'change_rate': -1.33, 'change_rate_new': -0.013300000000000001, 'open': 75.1, 'close': 74.3, 'change_rate_today': -0.010652463382157086, 'name': '佐登-KY'}, {'id': '6640', 'reason': '', 'change_rate': -0.46, 'change_rate_new': -0.0046, 'open': 43.8, 'close': 43.5, 'change_rate_today': -0.006849315068493086, 'name': '均華'}]}]",2020-08-18 12:01:48.128,2020-08-18 20:01:48.128,20,2020-08-19,2020-08-19,-0.002361340264022107,0.3720033314323006,,,,
21,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '6497', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 5.8, 'close': 5.31, 'change_rate_today': -0.0844827586206897, 'name': '亞獅康-KY'}, {'id': '3229', 'reason': '', 'change_rate': -4.37, 'change_rate_new': -0.0437, 'open': 10.1, 'close': 9.85, 'change_rate_today': -0.024752475247524754, 'name': '晟鈦'}, {'id': '1708', 'reason': '', 'change_rate': -1.52, 'change_rate_new': -0.0152, 'open': 23, 'close': 22.65, 'change_rate_today': -0.015217391304347887, 'name': '東鹼'}, {'id': '2634', 'reason': '', 'change_rate': -3.81, 'change_rate_new': -0.0381, 'open': 28.85, 'close': 27.75, 'change_rate_today': -0.03812824956672448, 'name': '漢翔'}, {'id': '3310', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 27.9, 'close': 28, 'change_rate_today': 0.0035842293906810548, 'name': '佳穎'}, {'id': '4157', 'reason': '', 'change_rate': -6.45, 'change_rate_new': -0.0645, 'open': 25.75, 'close': 23.95, 'change_rate_today': -0.06990291262135925, 'name': '太景*-KY'}, {'id': '4542', 'reason': '', 'change_rate': -3.75, 'change_rate_new': -0.0375, 'open': 20.55, 'close': 20.55, 'change_rate_today': 0.0, 'name': '科嶠'}, {'id': '5514', 'reason': '', 'change_rate': -3.09, 'change_rate_new': -0.030899999999999997, 'open': 18.9, 'close': 18.8, 'change_rate_today': -0.005291005291005179, 'name': '三豐'}, {'id': '8032', 'reason': '', 'change_rate': -1.87, 'change_rate_new': -0.0187, 'open': 21.55, 'close': 21, 'change_rate_today': -0.0255220417633411, 'name': '光菱'}, {'id': '8071', 'reason': '', 'change_rate': -3.57, 'change_rate_new': -0.035699999999999996, 'open': 12.5, 'close': 12.15, 'change_rate_today': -0.027999999999999973, 'name': '能率網通'}, {'id': '8349', 'reason': '', 'change_rate': -2.39, 'change_rate_new': -0.0239, 'open': 46.2, 'close': 44.9, 'change_rate_today': -0.02813852813852823, 'name': '恒耀'}, {'id': '2732', 'reason': '', 'change_rate': -5.1, 'change_rate_new': -0.051, 'open': 128.5, 'close': 121, 'change_rate_today': -0.058365758754863814, 'name': '六角'}, {'id': '8930', 'reason': '', 'change_rate': -2.23, 'change_rate_new': -0.0223, 'open': 11.2, 'close': 10.95, 'change_rate_today': -0.022321428571428572, 'name': '青鋼'}, {'id': '4732', 'reason': '', 'change_rate': -1.92, 'change_rate_new': -0.0192, 'open': 32.82, 'close': 31.3, 'change_rate_today': -0.046313223644119425, 'name': '彥臣'}, {'id': '6516', 'reason': '', 'change_rate': -3.12, 'change_rate_new': -0.031200000000000002, 'open': 92.9, 'close': 90, 'change_rate_today': -0.031216361679225032, 'name': '勤崴國際'}, {'id': '6538', 'reason': '', 'change_rate': 1.05, 'change_rate_new': 0.0105, 'open': 231, 'close': 241, 'change_rate_today': 0.04329004329004329, 'name': '倉和'}, {'id': '6641', 'reason': '', 'change_rate': -3.08, 'change_rate_new': -0.0308, 'open': 61.7, 'close': 59.7, 'change_rate_today': -0.03241491085899514, 'name': '基士德-KY'}, {'id': '4572', 'reason': '', 'change_rate': -3.98, 'change_rate_new': -0.0398, 'open': 80, 'close': 77.2, 'change_rate_today': -0.03499999999999996, 'name': '駐龍'}]}]",2020-08-19 12:01:46.506,2020-08-19 20:01:46.506,20,2020-08-20,2020-08-20,-0.027677376298968232,0.3340298789448106,,,,
22,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '4716', 'reason': '', 'change_rate': 9.78, 'change_rate_new': 0.0978, 'open': 14.05, 'close': 15.15, 'change_rate_today': 0.07829181494661919, 'name': '大立'}, {'id': '8080', 'reason': '', 'change_rate': -3.6, 'change_rate_new': -0.036000000000000004, 'open': 3.33, 'close': 3.21, 'change_rate_today': -0.03603603603603607, 'name': '永利聯合'}, {'id': '6535', 'reason': '', 'change_rate': -3.82, 'change_rate_new': -0.0382, 'open': 43, 'close': 42.8, 'change_rate_today': -0.00465116279069774, 'name': '順藥'}, {'id': '6538', 'reason': '', 'change_rate': 8.71, 'change_rate_new': 0.08710000000000001, 'open': 231, 'close': 262, 'change_rate_today': 0.1341991341991342, 'name': '倉和'}]}]",2020-08-20 12:01:47.986,2020-08-20 20:01:47.986,20,2020-08-21,2020-08-21,0.042950937579754885,0.3913277130048973,0.06633908741992905,0.016264236826888816,1.0531003650966348,3.8919250398321594
